品牌,商品名稱,月份,分數,內容
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,收到BEYOND YOUTH「全能賦活青春潔顏」試用機會， 看到品名第一印象是為輕熟肌膚打造的產品，因為市面上清潔產品很多清潔力蠻強的， 邁入30s 40s很需要更溫和成分的清潔產品， BEYOND YOUTH這隻潔顏產品，含有三大核心養膚成分：胺基酸、維生素B群、2大發酵精粹， 可以幫助肌膚
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,感謝BEYOND YOUTH和@cosme提供試用品平台😁 最近開始用這款全能賦活青春潔顏，真的有被驚艷到!! 它的質地很滑順，帶點淡淡的香味，聞起來很舒服，不會太重。起泡也很細緻，洗臉的時候感覺超溫和，完全不會刺刺的，連我這種有點敏感肌的人用起來都覺得很安心。 洗完臉的第一個感覺就是：清爽但不緊
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,看著好多人抽到試用，回饋也不錯 實在引發我的好奇心 加上這品牌的面膜也好用 所以我就買來用看看～（價格也不貴） 4月時就已買入手使用 用了一個月多來心得分享～ 一開始有個卡楯記得取下 其實旋轉頭可以自行控制打開和關上 帶出門也不怕不小心按到，會讓裡面質地流出來 透明的露狀，帶點植萃香味 聞起來很溫和舒
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,第一次收到臉部的清潔用品 說真的還蠻期待的！ 以前用的都是乳狀或者是泡沫型的洗面乳 用過蠻多品牌，結論都是要用水清洗很多遍😆 不然就是毛巾要擼好幾遍才會洗乾淨！ BEYOND YOUTH【全能賦活青春潔顏】  這瓶是按壓式設計，瓶裝設計簡單有質感🌱搓出來泡泡是很細膩的那種😌（這點我很喜歡加分） 味道
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,謝謝抽中這次的免費體驗正貨商品😍 抽到這瓶潔顏露瓶身真的好美喔雖然是塑膠瓶哈哈哈內容物是透明無色聞起來有淡淡的草本香嗎？😂應該是總之是讓人舒服的味道太香的花香味還是香水掉的我頭會暈 太漂亮的照片我也拍不出來，因為我就是一個素人上班族。 我是屬於每天上妝的上班族，這瓶雖然不能卸妝，但是他的泡泡真的擠一下
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,熱騰騰的新商品，正好手邊的系顏也用的差不多了，147g，NT$750算是洗顏商品滿中高價位餒😅。去年11月才剛出小綠瓶，接著今年又出了同系列的潔顏🤩🤩🤩。添加2大發酵精粹* —添加發酵精粹與三方保濕酵母，富含美白乳酸、抗老胜肽、保濕修護多醣體與延緩肌膚老化的類黃酮等多種活性成分，從肌底強化肌膚，使肌膚
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,綠色的壓瓶 上方有安全擠壓裝置以防誤按 添加23種胺基酸、維生素B群、乳酸菌發酵精粹與三方保濕酵母 擠出來是流動大的凝膠狀 淡淡的味道，不是香，但也不難聞 最怕沒有泡泡的洗臉就算不是濃密但至少也要有些許的泡 這瓶加水起泡後能搓出算濃密的泡泡 很好沖，沖洗後不會有乾澀緊繃感 也不會覺得太滑有沖不乾淨的感
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,"感謝@cosme和@BEYOND YOUTH 提供試用機會 全能賦活青春潔顏 一名字就覺得很厲害 好像可以重返青春一樣 147g 瓶身很簡約,透出閃閃微綠色 因為有6大海藻在裡面的關係吧 神聖藻-強化補水 軟毛鬆藻-高效保濕 鹽角藻-提升彈性 海洋珍珠藻-細緻毛孔 叉珊藻-緊緻撫紋 黃金海藻-預防老化"
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,感謝@cosme與BEYOND YOUTH給予這回體驗全能賦活青春潔顏試用機會 BEYOND YOUTH全能賦活青春潔顏裡面成分有三大核心養膚成分 ●溫和潔淨胺基酸 ●養膚維生素B群 ●2大發酵精粹夏天到了天氣悶，臉很容易出油，BEYOND YOUTH全能賦活青春潔顏瓶身是按壓方式使用起來很方便，潔顏
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,"謝謝@COSME和BEYOND YOUTH給我試用機會^^ 春夏交替季節,最近皮膚狀況不太穩定,長痘痘+臉頰乾>""< 三大超能核心養膚成分，讓妳洗出透亮光澤肌！ #1 溫和潔淨胺基酸：這不是一般的潔顏配方，而是含 23 種胺基酸＋保濕因子的洗顏成分，可以深層清潔毛孔，卻不易緊繃、乾澀，"
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,感謝@cosme抽中BEYOND YOUTH「全能賦活青春潔顏試用，試用日期5/20～5/28. 我收到實品好開心～第一眼覺得 好漂亮的瓶身，高級感滿滿😍 第一次使用胺基酸溫和潔顏是凝膠質地，蠻特別的～外包裝好精緻～ 壓頭左右安全鎖，正常壓一下即可洗全臉，我習慣壓兩下洗，徒手起泡快速👍因為是溫和洗淨，
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,Beyond youth全能賦活青春潔顏，光是打開看到瓶子就覺得超期待了！瓶身超美的啊 他富含三大養膚成分─結合23種胺基酸，7種發酵維生素B群深入修護。 卸妝後用他洗臉最後清潔，溫和洗淨同時保濕，洗後不緊繃，很好洗淨，不油膩，臉上清爽又有水潤感。另外更添加雙重發酵成分，富含乳酸、胜肽與多醣體，還
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,非常感謝@cosme和 BEYOND YOUTH 提供了這次的試用機會。 這次體驗：全能賦活青春潔顏 「特色成分」： 潔淨養護雙效合一 煥發潤透美肌 三大核心養膚成分： ˙溫和潔淨胺基酸 — 採用絲胺酸等23種肌膚常見胺基酸，富含保濕因子，深入清潔毛孔的同時維持肌膚水潤，洗後不易緊繃乾澀，讓肌膚
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,BEYOND YOUTH「全能賦活青春潔顏」 其實自己一直對於氨基酸類的潔顏商品一直非常有好感 ，所以對於這次的試用非常的期待！ 一開始收到商品的時候，說實話一拆開包裹外觀包裝超級 讓我為之一亮，質感完全可以用驚艷形容👍 雖然簡約，但是真的真的非常的有質感於是我真的只能用迫不及待來形容想要看看實
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,因為在康是美購買過這個牌子的面膜，使用感受蠻好的，精華液多，面膜體也柔軟服貼，保濕舒緩的效果也不賴，所以看到品牌出了潔顏產品，就很放心地申請了！ 簡單一句，以CP值來說很OK! 味道淡淡的，和品牌的面膜精華液味道類似，外瓶的透明綠色讓我很有GA的那個顏色的化妝水即視感🤣 顏值很高！不輸專櫃瓶身質感！
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,這次試用的全能賦活青春潔顏，產品包裝是按壓式包裝，用量蠻好控制，覺得不錯的一點是吸管有伸到瓶底，不用擔心底下按不出來。每次使用會按壓兩三下，加點水搓揉起泡，直接用手就可以搓出泡泡了，但我喜歡搭配起泡網會更容易打出泡泡。 質地上是透明凝露狀，打出泡泡後在上臉打圈清潔，再用水洗掉，沖掉泡泡後不會有緊繃感，
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,感謝@cosme提供的試用機會。 這次抽中的是即將上市的新品_BEYOND YOUTH全能賦活青春潔顏 這款應該算是潔顏露吧？！ 透明的瓶身擠出來的潔顏露不會很稠，但是也不會像水那樣的稀，擠在手背上一下就左滑右溜的，我覺得有一種很淡很淡的果香味但不是很甜膩的那種，雖然質地不是很稠的但非常好起泡，泡泡的
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,4,想跟大家分享一款敏感肌可以放心使用的洗面乳，它是PEYOND YOUTH全能賦活青春潔顏，不要小看它了它的製造商可是鼎鼎大名的統一藥廠，看到這裡敏感肌的大家可以放心衝了！ 我是敏感混合肌在換季的時候最容易發紅發癢甚至開始長痘痘有時候連上妝都會斑駁，每次洗完臉的SOP就是要快速的補水，不管是面膜還是化
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,我的壞毛病又犯了 是DER 想花錢+花心的壞毛病 堆不起 我有罪 沒用過這牌子 想著來抽一下 抽到了肯定試用看看 我對於品牌方感到非常滿意的點在 他只是一瓶洗臉的 但卻給一整瓶啊!!!!媽耶 光是這點 我肯定會認真試用 全方位解析(? 我完全沒見過這牌子 當下對它期待並不高 而且 他好像大蔥(
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,感謝 @cosme 與統一藥品提供這次的試用機會 讓我有機會體驗 BEYOND YOUTH 全能賦活青春潔顏 這款潔顏產品標榜「潔淨＋養護」二合一 主打成分是絲胺酸與胺基酸 能深入清潔肌膚同時溫和不刺 瓶身是有質感的綠色 好美❤️按壓式超級方便質地是有流動性的凝露 非常容易起豐富的泡泡，泡泡相當綿密
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,很高興有機會可以適用 BEYOND YOUTH 全能賦活青春潔顏 使用胺基酸成份，非常溫和很適合敏感肌 近期我的肌膚狀況比較不穩，有脫皮跟紅癢，甚至會刺痛。 但使用這款潔顏露，沒有感到任何不適，真的很溫和，洗起來也不會乾澀、也不會有清潔力太強造成緊繃的狀況。質地比較水一點點，泡泡細緻，看起來泡泡
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,這次拿到的試用品是BEYOND YOUTH的全效賦活青春潔顏 瓶身設計蠻有質感的 壓頭的部份可以開關 擠出來是透明凝膠狀 帶一點淡淡的香味 個人覺得比較偏綠茶的香味 加一點水用手就能起出細緻的泡泡 洗了一週多 都覺得很溫和 洗完有保濕感 能溫和的清潔毛孔 避免過度清潔 幫助後續的保養 這瓶潔顏有含
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,少見的包裝形狀，是不怕手滑的塑膠瓶身。 按壓頭容易取用適量產品。 產品本身是流動性高的液體，非常容易加水混勻搓揉起泡。 是疲勞社畜的福音，畢竟任何需要多花兩秒鐘的步驟，都是浪費睡眠時間。 搓揉出來的泡泡是鬆軟好沖洗的類型。 上臉可以聞到酸甜的柑橘類香氣，感覺很多針對油性肌膚的潔面產品都是類似的味道
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,感謝這次被BEYOND YOUTH 抽到正品試用體驗。 這次試用的是「全能賦活青春潔顏」 瓶身非常有質感的設計其實很可以是 吸引我買單的其中一個原因🤭 因為當我每天要洗臉時就會先被美的冒泡的瓶身設計 先療癒片刻再來就是等著享受產品讓我非常驚艷的潔淨過程以及效果。快速又不用擔心會有洗不乾淨的感覺。 第
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,商品外觀如圖片⬆️⬇️⬇️很高興收到這次提供試用商品⬆️⬆️ BEYOND YOUTH全能賦活青春潔顏 內容物擠出為透明液體 需要搭配一些溫溫的水 起泡速度才有明顯狀態 而用量確實可以很省說 裏頭倒有股微微的香味 且清洗完後不會緊繃感 感覺清潔力也非常不錯 有改善本身的粉刺問題 整體表現是很值得推薦
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,感謝@Cosme讓我有機會體驗BEYOND YOUTH的「全能賦活青春潔顏」！之前用過他們家的面膜，很好用～這次試用的洗面露也很好用，非常適合夏天🌞 這款洗面露用起來真的很舒服～擠出來是透明的凝露質地，很清爽，加點水輕輕搓揉就能產生超級細緻的泡沫，像棉花一樣柔軟綿密。洗的時候感覺特別溫和，泡沫在臉上
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,很幸運能參與這次的試用活動 再次感謝urcosme給予的試用機會～🌹 瓶蓋是先旋轉再按壓的設計 以下為個人使用心得僅供參考： 使用時間大約一個禮拜 這瓶洗完皮膚不乾澀 微微保濕的感覺 清潔力的部分 我在使用完臉部按摩油 以衛生紙將油吸除後 以這瓶清洗 洗完後肌膚潔淨清爽 沒有按摩油殘留 對我而言很夠
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,感謝UR及BEYOND YOUTH提供試用的機會唷~~ 這次試用的是全能賦活青春潔顏 若不是先知道試用的產品是洗臉產品 這瓶子乍看之下會以為是卸妝油>< 瓶蓋設計左右open and close 使用起來挺方便的 我的習慣是按壓完還是會把它關上 沒有一萬~~只有萬一~~ XD 全能賦活青春
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,"感謝@cosme提供(BEYOND YOUTH) 全能賦活青春潔顏 的機會,試用容量是147g正品～按壓頭設計,擠出來是透明液狀 聞起來有淡淡的香味,洗起來容易起泡洗完臉不會感到緊繃乾澀 感覺很清爽保濕～ 裡面含有三大核心養膚份： 溫和潔淨胺基酸 養膚維生素B群 2大發酵精粹 還不錯用,使用起來用量也"
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,"感謝UrCosme及BEYOND YOUTH提供的試用機會, 本次試用的產品是「全能賦活青春潔顏」 BEYOND YOUTH 是誕生於台灣的品牌，他所推出的「全能賦活青春精華」跟「全能賦活青春面膜」曾拿過 2024-2025 年法國維多莉亞美妝大賞《Victoires de la Beaut"
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,塑膠瓶身，押頭有方向鎖定的功能 按壓一次的用量剛剛好洗全臉 是還蠻方便的設計（攜帶出門也方便） 擠出來的透明凝露質地有淡淡的香氣加水後很好搓揉起泡 泡泡的質地還算綿密 按摩清潔全臉的感受很舒適 去油的效果也還不錯 沖洗不會很難沖掉 沖洗後不會感到過度乾燥 還算蠻保濕的 後續再加上基礎保養就好 這款潔顏
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,很開心這次收到@COSME的試用活動，這次試用的是BEYOND YOUTH 全能賦活青春潔顏，使用容量很大方的的贈與正貨規格。產品採按壓設計，並附有旋轉開關功能，不用的時候可以旋轉到關閉免得不小心壓到造成浪費。 壓出來的質地流動性不會太差，經過加水後潔顏露產生細緻泡泡及開始散發淡淡的草本香，在洗臉的時
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,再次獲得統一藥品的青睞，又獲得體驗BEYOND YOUTH「全能賦活青春潔顏」的機會，拿到此款潔顏產品，映入眼簾時第一個感受就是淡雅的外盒包裝，恬靜優雅的感受，再者打開後馬上被那漸層青蘋果綠所吸引，迫不及待的想試試。擠在手掌上是透明的水狀溶液，含 23 種胺基酸＋保濕因子的洗顏成分，有 7 種發酵維生
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,最近在試用一瓶清潔露，那就是⋯ BEYOND YOUTH「全能賦活青春潔顏」 因為我混有肌會使用清潔力很強洗面乳， 但往往洗完臉反而洗很緊繃還會脫皮， 自從我這陣子開始使用BEYOND YOUTH「全能賦活青春潔顏」，感受完全不同。與傳統的洗面乳設計不同， 是旋轉開關按壓式設計大大提升方便性， BEY
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,很高興@cosme和BEYOND YOUTH合作，並幸運抽到試用產品：「全能賦活青春潔顏」。 我使用洗面乳習慣使用起泡網，不僅用量省，且可輕易起泡。就是利用泡泡帶走臉上的污垢及油脂，可能洗劑有確實起泡，我倒是很少長痘痘。 它的潔顏產品，是按壓式且是液狀。起泡後泡泡很細致，密度不是偏濃密的，但上在臉
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,感謝@cosme讓我有機會試用【BEYOND YOUTH全能賦活青春潔顏】💗 最近天氣忽冷忽熱，肌膚狀況也變得比較敏感。這陣子試用了【BEYOND YOUTH 全能活膚淨膚潔顏】，整體使用感真的讓人蠻驚喜的！ 它的質地非常清爽，不會黏膩或厚重，洗起來很舒服。而且香氣非常低調，幾乎是無香型，對於不喜
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,很開心能抽中 全能賦活青春潔顏 的 體驗機會！ 非常感謝 Cosme 和 BEYOND YOUTH 打開包裝映入眼簾的是非常舒服的綠色系包裝， 讓喜歡綠色系的我第一眼就愛上了它， 瓶頭設計是鎖扣式及防壓扣的更是深得我心， 對於家裡有小孩的我來說， 這兩種設計能讓小孩無法攻略媽媽保養品， 在於清潔
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,感謝cosme提供『全能賦活青春潔顏』的試用機會☺️採按壓設計搭配二段式旋鈕分別是開和鎖，加上頂部也有圖示在使用上很方便，另外配有卡榫在未使用的情況下即使忘記鎖也不會輕易按壓到，瓶身採透明設計可以清楚內容物 透明的露狀質地加水後就能輕鬆搓揉出細緻的泡泡，建議一旦搓揉泡泡後就不要在加水不然泡泡會變得比較
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,BEYOND YOUTH 全能赋活青春潔顏 平常的我，就很重視潔顏的部分 這款是溫和胺基酸泡沫，洗後完全不會乾澀 大家都知道第一個步驟就是把臉洗乾淨 我實際使用了幾週， 非常喜歡這款擠出來的透明泡沫而且顏色很喜歡 每次擠些在手上就可以確實把臉洗得一乾二淨 整個肌膚都呼吸、超級舒服的 讓肌膚展現出透亮健
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,4,這次試用的產品是BEYOND YOUTH全能賦活青春潔顏 瓶身做的很有質感，潔顏質地介於液狀跟膠狀中間，起泡很細緻，洗完完全不緊繃，臉有一種潤澤感 官方產品介紹： 首支*胺基酸溫和潔顏，洗後保濕不易緊繃 *添加胺基酸複合因子**，含煙醯胺(維他命B3)、泛酸(維生素B5)、甘油等有效成分，保濕、舒緩與
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,感謝@Cosme提供認識品牌「BEYOND YOUTH」的機會，和「BEYOND YOUTH」提供的「全能賦活青春潔顏」試用機會！ 「全能賦活青春潔顏」是按壓的方式、很方便使用。 按出來是洗面露狀，比露得清的潔面露再液態狀些。 看成分含有溫和潔淨胺基酸、養膚維生素B群 、2大發酵精粹，感覺很厲害！
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,6,瓶身好美，非常的有質感， 放在洗手台上好漂亮。 漸層的顏色看起來就非常的舒服。 按壓式的取用，非常方便，壓出來的質地是透明狀的，稍加一點點水就可以很快的搓揉出柔順的泡泡，泡沫綿密細緻，很好的就能起泡，再深吸香氣，味道非常舒服，不是那種很豔的香味，而是那種一點點透露出天然植物香氛的味道，不管是泡沫的細
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,感謝得到試用的機會 《全能賦活青春潔顏》 具有流動性的潔顏露，算是非常好～起泡！ 泡沫綿密，洗完臉是乾淨、把臉上髒污油脂帶走的微緊繃感，不是會讓人覺得不舒服、太乾燥，需要馬上擦保養品的那種。 味道好聞，我覺得使用體驗和不錯的，還有可以開關的按壓頭～可能看使用習慣吧！按壓一下的量其實不多，如果需要比較大
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,7,"感謝@COSME提供這次試用新品BEYOND YOUTH全能賦活青春潔顏 綠色透明時尚瓶身，質地水潤有淡淡清新香味，起泡力快且細膩，上臉清潔有療癒香味,蠻舒服的。 清水沖淨容易，不會有殘留感，洗後肌膚也溫和不緊繃微保濕彈潤感。 仔細看了成份介紹，採用絲胺酸等23種胺基酸＆7種養膚維生素B群及發酵精粹"
BEYOND YOUTH,全能賦活青春潔顏 YOUTH ACTIVATING CLEANSER,2025/05,5,打開盒子，綠色透明瓶身，擠出來透明微微綠，算是好起泡，建議一次用量壓2～3下，泡沫細緻，如果要膨厚應該要用起泡網，按摩在臉上舒服、滑順可感受到泡沫的細緻，淡淡的香氣，舒服不會死香，稍加按摩後用清水沖洗，好沖不殘留，不會有滑滑的感覺，不會立即有緊繃感，洗完後建議保濕，覺得適合中性肌或乾肌夏天使用。使用約
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,6,『ICD 映皙美』是來自韓國知名美妝保養集團 『RIMAN力曼』旗下品牌，它更是以獨家培育「巨型積雪草」成為韓國積雪草的領導品牌 近年積雪草養膚旋風也引進台灣，讓更多人知道積雪草對肌膚保濕、修護、抗氧化有一定的幫助，而我這次使用的「活妍專科保養組」包含了「活妍能量噴霧」及「活妍煥采精華」剛開始看到商
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,6,【INCELLDERM 活妍能量噴霧】 【試用規格】130ml / 瓶 【試用時間】2-3週這次試用ICD映皙美活妍系列，包含了活妍能量噴霧、活妍煥采精華，其核心成分「積雪草能量原萃」，是我最喜歡的保養品成份，跟一般積雪草不同，是採用巨型積雪草和濟州熔岩能量水共同淬煉而成，很期待使用後的效果！ 【產
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,5,非常感謝cosme和ICD映皙美提供的「活妍專科保濕組」試用 其實這組我在5月時就抽中試用的募集體驗機會 當時報名的是試用組，沒想到工作人員來信說廠商改為正貨試用 但因為產量關係當時缺貨，要等到七月初才能寄送 還在信裡問是否能同意正貨容量？ 當然同意啊！這樣體驗才完整😍 這組正裝容量組合 是「活妍能
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,6,因為剛好平常用的噴霧沒了，想試試看新的產品 承認一開始是被漂亮包裝吸引🤩 也太有質感了吧，很喜歡瓶蓋的玄武岩包裝設計 再加上這組有噴霧跟精華，就直接入手了活妍專科保養組 有名的奇蹟霜也一起加入購物車➡️活妍能量噴霧 首先介紹噴霧，保濕真的很重要 這款能量噴霧噴出來很細緻 不會一噴臉就全濕了🤣，也不用噴
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,7,不得不說ICD這系列保養組不只質感滿分，還讓人用得安心舒服又愉快。榮登我夏天最愛的一款入門保養品！ 活妍噴霧的設計非常方便，水珠細緻如霧，不會打濕頭髮或衣服，噴在臉上瞬間舒爽，也沒有什麼太濃的香味，特別適合台灣悶熱的天氣。洗臉後我會直接噴灑於全臉，稍等一下後再拍開，覺得肌膚多了一層水潤屏障，連續使用
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,6,最近開始使用 ICD映皙美的活妍專科保養組 搭配 活妍奇肌霜，整體保養步驟簡單有儀式感，對我這個混合肌來說非常友善，剛剛好。尤其是夏天常待在冷氣房，這套保養真的讓我的臉有被「灌滿水」的感覺，來分享一下我的實際使用心得！ 🌿 使用方式｜BooSeBoo 養膚三部曲＋奇肌霜收尾 整個保養流程以「BooSe
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,5,這組ICD活妍專科保養組，兩瓶的外包裝都是玻璃瓶身，所以拿起來會有點重量，簡單的設計，看起來蠻有質感的。 ICD活妍能量噴霧噴頭按起來蠻順手的，不會卡卡噴不順，但它的噴霧不是那種超細的水霧，噴在臉上還算舒服。它完全沒有香味，對我這種不太喜歡香精的人來說很加分，噴在臉上很好推勻，剛擦完皮膚會有明顯的黏感
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,4,"感謝@Cosme & ICD 映皙美 提供試用。 這次試用的產品為「活妍專科保養組」 其核心成分「積雪草能量原萃」,以獨家培育的巨型積雪草 和濟州熔岩能量水共同淬煉而成,具備強大保濕緊緻的豐富養分 活妍能量噴霧130ml / 活妍煥采精華45ml 使用方式: 以 BooSe"
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,6,很開心收到 ＠cosme和 韓國保養品牌 ICD 映皙美合作的體驗機會 這次體驗的產品是ICD 映皙美「活妍專科保養組+活妍奇肌霜」 這篇文章是分享「活妍專科保養組」為主 包含 活妍能量噴霧、活妍煥采精華 首先產品包裝真的非常精緻 瓶身細磨砂觸感很特別 原料部分選用韓國現正流行的積雪草 且不是普通的
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,6,非常感謝@COSME和映皙美提供的「活妍專科保養組」 讓我認識「ICD映皙美」這個韓國品牌 是由韓國男神元斌代言的唷(尖叫~~) 映皙美活妍系列主打韓國很夯的積雪草成分產品 但是他們家的積雪草是自己研發的「巨型積雪草」 是韓國唯一獨家專利，還蓋了一座農場自己栽培 跟一般積雪草比起來效果更好
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,5,這款活妍專科保養組，謝謝@cosme＆ICD 映皙美，提供本來是小樣後來直接升級正貨🎉😘 裡面有兩個產品，官網說明：獨特積雪草能量原萃為基底，為肌膚注入所需滋養能量，綻放緊緻透亮水光肌。 🌟活姸能量噴霧 玻璃瓶身摸起來是霧面的，所以拿的時候要小心！蓋子很特別是做很像小石子路的粗糙顆粒樣子，整
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,5,首先感謝@coame跟ICD映皙美讓我有機會體驗“活妍專科保養組” 組合裡有活妍能量噴霧+活妍煥采精華 瓶蓋是磨砂材質很有質感加上外盒包裝很有文青風的感覺 獨家核心原料－巨型積雪草，營養成分是一般品種2~3倍，加上濟洲熔岩能量水共同淬煉而成的核心成分“積雪草能量原萃”具有強大保濕緊緻的豐富營養！
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,6,非常開心能從抽中此產品，還能從試用品升級為正式規格，看起來是想當細心的廠商，產品都用泡泡紙加強保護好，外盒也都標示的很清楚，該怎麼使用時，看起來是走簡約風格路線，打開使用的印象是，這是醫美產品嗎？！應該是的，不像一般韓國保養品，濃厚的味道，淡淡的植萃味道，不會刺鼻，也很溫和。 剛洗完臉，有點乾，細紋
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,5,首先感謝@cosme跟ICD 映皙美 讓我有機會參加這次的試用活動 更感謝的是讓我抽中試用 大家都查的到產品成分等介紹 就不一一說明 直接來說當下皮膚狀況 使用後的情形 本人屬於: 夏天T字部位易出油，兩頰皮膚乾燥 冬天整臉乾燥 工作在冷氣房+戴口罩+輪班(夜班) 長時間使用3C產品(電腦及手
ICD 映皙美,活妍專科保養組 DERMATOLOGY FIRST PACKAGE EX,2025/05,6,非常感謝UrCosme和ICD 映皙美提供正貨試用機會~~~外盒包裝是有質感的硬盒包裝，產品的瓶身是有質感的霧面設計，瓶蓋的材質摸起來帶有磨砂感。 首先，先來介紹「活姸能量噴霧跟活姸煥采精華」，這是一組的，沒有拆賣。 根據官網資料表示，成份是韓國巨型積雪草與熔岩能量水共同淬煉而成，具備強大保溼緊緻的豐
