品牌,商品名稱,月份,分數,內容
PANTENE 潘婷,3分鐘奇蹟輕盈修護洗髮露,2025/11,7,非常謝謝@cosme 讓我得到這次PANTENE 潘婷「3分鐘奇蹟輕盈修護洗髮露」的試用機會！💕💕💕PANTENE 潘婷「3分鐘奇蹟輕盈修護洗髮露，使用起來非常舒服，本身是夏天容易出汗的受損髮質，因過度染髮使得髮質很毛躁，每次洗頭梳頭都會掉一堆頭髮，再加上工作忙碌，不喜歡護髮乳的油膩感，夏天通常不使用
PANTENE 潘婷,3分鐘奇蹟輕盈修護洗髮露,2025/11,6,非常感謝UrCosme提供pantene潘婷「3分鐘奇蹟輕盈修護洗髮露」 潘婷一直是愛用的品牌，很開心能有機會試用新品， (3分鐘奇蹟輕盈修護洗髮露) 試用的規格是正品的規格470g， 本身有點髮尾分岔容易打結， 試用後發現起泡容易，一下就能有很多綿密的泡沫， 洗後頭髮不會油，蠻喜歡他的香
PANTENE 潘婷,3分鐘奇蹟輕盈修護洗髮露,2025/11,7,我是細軟扁塌油性的髮質，潘婷3分鐘奇蹟輕盈修護洗髮露，按壓出來是透明的洗髮露，淡雅蒼蘭香氣，好聞且不刺鼻，在頭髮上均勻的搓揉，很快就會搓揉出綿密的泡泡，泡泡很好沖洗，清潔力不錯，可以感受到頭髮洗得很乾淨，稍微有點澀，但依然柔順不打結，吹頭髮時，頭髮非常輕盈不毛躁，且香氣依然停留，隔天頭髮還是柔順有香氣
PANTENE 潘婷,3分鐘奇蹟輕盈修護洗髮露,2025/11,6,許久未使用潘婷系列商品，很榮幸中獎獲得適用品。馬上開箱，洗髮露是蒼蘭味道，很清新的花香味，修護系列在搓洗時就有豐盈感，也很好出泡沫搓揉。也很好沖洗。洗完頭髮蓬鬆滑順不打結，有明顯的修護感，吹乾也感受到豐盈。許久沒購入潘婷的商品，這次的試用讓我對潘婷大大改觀，很喜歡這次的系列商品，如果表現穩定會大力支持
PANTENE 潘婷,3分鐘奇蹟輕盈修護洗髮露,2025/11,6,收到很厚實的一箱 非常驚喜 已經有一陣子沒用潘婷的產品了 這次的輕盈成分 打破了我跟對該品牌既定的印象 洗髮露是有點像洗米水顏色的透明白 香味非常濃郁 瓶身說是柚香+小蒼蘭 但完全聞不到柑橘調的味道 比較偏花香 洗完的感受是清潔力偏強的 沒有到很乾澀但還是比正在使用的涼感洗髮更乾淨的感覺 不太需要洗第
PANTENE 潘婷,3分鐘奇蹟輕盈修護洗髮露,2025/11,4,「Pantene潘婷」這品牌系列的產品已經有許久未用了，畢竟現在洗髮產品太多可選擇了，因為@cosme的關係，讓我有幸抽中正品的試用機會，覺得自己超級幸運、也很感謝! 「3分鐘奇蹟輕盈修護洗髮露」這款外瓶身是金瓶，感覺有沙龍級視覺感，洗髮露擠壓出來是透明液狀 味道是清柚蒼蘭香氛，聞起來淡淡的香氣，我
PANTENE 潘婷,3分鐘奇蹟輕盈修護洗髮露,2025/11,6,最近開始使用 PANTENE 潘婷「3分鐘奇蹟輕盈修護洗髮露」，整體感受非常不錯。它的質地滑順、容易起泡，泡沫細緻綿密，能徹底清潔頭皮又不會讓髮絲乾澀。洗完後頭皮很清爽，髮尾也不打結，吹乾後頭髮蓬鬆又有彈性，完全沒有厚重感。香氣是茉莉山茶香，洗完後能持續一整天，讓頭髮散發自然香氣。最讓我驚艷的是它的修
PANTENE 潘婷,3分鐘奇蹟輕盈修護洗髮露,2025/11,5,這次試用的是潘婷新出的輕盈修護系列，商品說明如下本身髮質為細軟髮頭頂會出油，每年皆會染燙，因此注重頭頂的蓬鬆感跟髮尾燙捲保養，兩天洗一次頭，洗髮精質地為半透明藍色凝露狀，按壓一下即有許多泡泡，第一次使用時洗頭兩次皆用這罐，吹乾後覺得髮尾不錯但是髮頂不夠蓬鬆，因此改為洗第一次時使用自己的洗髮精，第二次用
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,PANTENE 潘婷 3分鐘奇蹟輕盈修護護髮精華素 3 MINUTE miracle LIGHTWEIGHT REPAIR忘記我是在那裡買到的，這是小條40ml，因為我細軟髮，通常大瓶的我永遠用不完，一看到有小的馬上購入~ ⬢ 主打：滲透滋潤乾枯髮芯｜強韌髮絲 抵禦秀髮損傷｜輕盈不黏膩 ｜清柚蒼蘭
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,很開心有機會可以抽到潘婷的3分鐘奇蹟輕盈修護洗髮露、3分鐘輕盈修護護髮精華素和3秒吸收奇蹟髮油(茉莉山茶香)～感謝@cosme和潘婷💕 真心覺得自己蠻幸運的～🥰🥰🥰 前陣子剛燙完頭髮就收到通知說有機會試用這三款產品，只能說一切來得很即時🌟 畢竟剛燙完頭髮，儘管當下有做護髮，但還是很需要後續的居家保養才
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,因為頭髮常染燙的關係，所以每次洗完頭髮一定都需要精華素的滋潤，🥺 這瓶“新輕盈修護版”，是專為油頭與受損髮設計的， 有創新液態微分子技術=搭配3倍PRO-V B5精華， 這樣可以迅速滲透髮絲，提升精華的吸收效果， 不用像以前的護髮需要長久等待， 馬上就可以滲透到深層修護喔!👍 另外，以前
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,這是這次試用的產品 潘婷的3分鐘奇蹟護髮精華素 新輕盈修護版 專為油頭與受損髮設計 創新的液態微分子技術=搭配3倍Pro-V B5精華 可以深層修護髮絲又同時做到輕盈不粘膩的程度背面一樣是中文標示 180ml 239元 香味是淡淡的清柚蒼蘭香氣擠出來是白色的乳狀 我的使用方式為 洗完兩次頭髮後 將頭髮
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,感謝@Cosme跟潘婷這次提供「3分鐘奇蹟輕盈修護護髮精華素」！ 同樣3分鐘奇蹟系列分別出了洗髮護髮素跟髮油， 這篇就來介紹護髮素！ 外觀主要用金色配上水藍色系， 我比較喜歡這種擠壓方式的護髮， 有時候按壓瓶剩最後一點點的時候都很難用～ 這種擠出來的我反而比較喜歡！ 也是常見的開蓋方式， 同系列味道都
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,標榜輕盈修護，護髮精華。 因為我一直是自然捲毛燥髮，所以護髮一直都下重本，用過很多種。 這次的體驗心得如下： 1.外觀中規中矩 包裝算順眼，沒有標新立異，是符合認知的外包裝。 封口有特地錫箔紙封住，很注重細節。 這種軟管式設計也很好擠壓，可以順利壓出想要的分量。 一開始蓋子有點怪怪的，無法順利蓋緊，但
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,PANTENE 潘婷新上市的3分鐘奇蹟輕盈修護護髮精華素 添加液態微分子能提升滲透力，加速精華吸收 3 倍PRO-V B5精華能深層滲透髮絲， 修護與保養 潘婷3分鐘奇蹟輕盈修護護髮精華素共有四種功效可供選擇，滿足各種護髮的需求 輕盈版護髮精華素的質地像髮膜，清爽、不黏膩 注意要避開頭皮
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,首先要先感謝「cosme」及「潘婷」提供此抽獎活動，能讓我有機會搶先體驗新產品，本人深感榮幸。 這邊先附上本次的產品圖片啦～💖這瓶的品名叫「3分鐘輕盈修護護髮精華素」，就是要沖洗掉的髮膜，一瓶有180毫升。 使用方式就是依據髮量擠出合適的用量，均勻塗抹在頭髮上後，過三分鐘再沖洗掉這樣。 ✧ 採用「
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,3分鐘奇蹟修護系列產品有三：洗髮露、護髮精華素、修護精華油； 其中護髮精華素有四種功效分類：輕盈修護、多效損傷修護、乳霜修護、染燙修護， 使用的是輕盈修護。 應該是濕髮使用(有人會在乾髮用需沖洗護髮素？)， 使用量介紹： 肩以上3-4枚硬幣 肩以下5-6枚硬幣 耳下開始塗抹，避開頭皮與髮根(或許是擔心
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,謝謝@come及潘婷提供這次的抽獎活動，讓我有機會先體驗新產品。 本身頭髮有染過也有燙過，所以髮尾的部分一直都很乾，而且現在這種天氣對我來說也很不友善，因為常常晚上洗完頭髮，隔天中午 下午就出油扁塌⋯ 要髮根去油，髮尾就會很乾 要髮尾滋潤，又怕頭皮會很油 前陣子剛好看到有抽獎活動，報名後沒有抱很
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,前一篇分享了抽中的潘婷三件髮品中的洗髮露， 這篇來說說另一支 「PANTENE 潘婷 3分鐘奇蹟輕盈修護護髮精華素」現在好多品牌出護髮素， 說真的搭配著用，其實髮質有改善不少。 這個是在洗髮後的步驟， 塗抹於頭髮上避免頭皮及髮根，然後等待3分鐘， 再把它洗掉。我之前其實是很懶惰的人， 洗
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,謝謝＠cosme讓我體驗潘婷的PANTENE 潘婷「3分鐘奇蹟輕盈修護護髮精華素」！ 延續上一篇，一直都是潘婷的愛好者💛 （偷偷告白 🌬️#我的夏日護髮秘密武器 最近台北真的熱到懷疑人生，一到室外沒多久就汗流浹背，更別提一頭扁塌油膩的頭髮有多崩潰😩！ 但我最近用到一款救星級產品：PANTENE 潘
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,很開心有機會體驗PANTENE 潘婷 3分鐘奇蹟系列，這次體驗的商品共有三款： 1. PANTENE 潘婷 3分鐘奇蹟輕盈修護洗髮露 (正貨規格470g) 2. PANTENE 潘婷 3分鐘奇蹟輕盈修護護髮精華素 (正貨規格180ml) 3. PANTENE 潘婷 修護精華油3秒吸收奇蹟髮油 茉莉山茶
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,這次很幸運可以體驗到10月份才上市的潘婷新系列髮品三件組 分別是3分鐘奇蹟輕盈修護洗髮露+3分鐘奇蹟輕盈修護護髮精華素+修護精華油3秒吸收奇蹟髮油茉莉山茶香 先說一下我的頭髮情況 天生細軟髮加自然捲 髮量很少 有染髮　因為頭髮細所以容易斷　看起來會毛躁 需要每晚洗髮 到隔天下午傍晚會出油 出油狀態取決
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,很幸運收到潘婷 輕盈修護護髮精華 正裝適用品 這次收到的三分鐘輕盈修護護髮精華是 專為油頭與受損髮設計創新液態微分子技術=搭配3倍PRO-V B5精華，是較不油膩的護髮素 本人的頭髮是頭皮乾燥但又因太乾燥而易出油的外油內乾髮 髮質細軟易貼頭皮，出油就打條，但髮尾又乾燥 此為使用前照片 所以每次洗
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,在用 PANTENE 潘婷「3分鐘奇蹟輕盈修護護髮精華素」 之前，我的頭髮因為染燙過，總是乾乾澀澀的，吹乾後特別容易打結，毛躁到早上整理很花時間。這款護髮精華素使用起來很好推開，抹在髮尾時有淡淡的香味，聞起來很舒服。 沖洗過程不會覺得黏膩，反而很清爽。 吹乾後就感受到差別，髮絲變得很滑順，梳頭完全不卡
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,這次收到 PANTENE 潘婷「3分鐘奇蹟輕盈修護護髮精華素」的試用 以前是一個對頭髮很不認真保養的人 但自從發現自己髮質越來越差後就開始認命了 不多說來開箱吧 潘婷外包裝就是很霸氣 金光閃閃看起來就是有高級感 乳白色乳霜質地我會分兩次使用 圖片為使用一次的量喔~ 依每個人髮量不同斟酌使用
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,這次分享的產品是潘婷這個月新出的--[3分鐘奇蹟輕盈修護護髮精華素]主打專為油頭與受損髮設計，精華素使用起來非常快速就吸收了，長髮使用的量大約是5-6枚硬幣的量，但因為吸收真的很快會忍不住多擠一點，看說明是有[創新液態微分子技術]，所以可以迅速滲透髮絲，提升精華的吸收效果，真的很有感，不會有其他牌表面
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,感謝 @cosme 和 PANTENE 潘婷 提供的試用機會 外觀是全塑膠材質，設計中規中矩，產品資訊清楚，使用上沒什麼問題。精華素顏色乳白，香味明顯，是花果香，留香效果不持久，可能是我一次用量沒有多，畢竟試用時頭髮不長，髮尾還打薄。滋潤度是有的，而且質地輕盈，搓開後偏水乳狀，不黏稠不厚重，好清洗，手
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,感謝@cosme與PANTENE 潘婷提供體驗試用新*輕盈修護版” 專為油頭設計 創新液態微分子技術=搭配3倍PRO-V B5精華- 能迅速滲透髮絲 提升精華的吸收效果 深層修護不表面 同時做到輕盈不黏膩 同系列味道都是一樣的清新柚子與小蒼蘭香氣 香味十分好聞 將精華素均勻塗抹在髮尾後 停留3分鐘
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,謝謝@cosme和和Pantene潘婷提供此次試用「3分鐘奇蹟輕盈修護護髮精華素」的機會，本次收到的試用品是180 ml的正貨，效期到2028/06/28。瓶身出口包裝有乾淨防染污封膜，不怕出廠後受到污染。此款護髮素是針對油頭和受損髮設計，創新液態微份子技術和3倍Pro-V B5精華，迅速滲透髮絲，提
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,💛【PANTENE 潘婷 3分鐘奇蹟輕盈修護護髮精華素｜真實使用心得】💛 ✨產品亮點： 這瓶是潘婷家的明星款之一！主打「3分鐘修護受損髮」，像我這種容易毛躁、髮尾乾枯的人，用一次就能感受到柔順感提升。質地屬於奶霜狀，滑順好推開，沖洗也不會有油膩或滑不乾的感覺。 🧴使用方式： 洗完頭後擠出約一個十元
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,感謝@Cosme跟潘婷這次提供「3分鐘奇蹟輕盈修護護髮精華素」！ 先介紹本人髮質細軟扁塌、油性頭皮 晚上洗完頭髮 隔天早上瀏海部分就出油了 中午就變更嚴重的條碼貓 到下午頭頂出油量 基本上可以煎蛋了 但因為我有染髮 髮尾有分岔、容易打結 但又不能使用保濕型的洗髮露 控油洗髮露又會使頭髮更乾燥 所以兩
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,超級開心可以試用到潘婷3分鐘奇蹟護髮精華素 護髮素不外乎就是沖完太過於油膩或是沒有滋潤感 好像用了個空虛似的 這一個潘婷算是厲害 沖水後不但輕盈 還讓秀髮有修護到 這是小蒼蘭的味道 非常清新好聞 個人非常喜歡 算是一款不雷的產品 此款是輕盈版 很適合我這種油性頭皮的人使用 不會覺得厚重
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,感謝@cosme提供這次的試用機會❤️ 雖然名字是取名為護髮精華素，但我覺得整體使用起來的感受更像是潤髮乳～3分鐘就可以沖洗，真的很方便！ 使用完後頭髮也變得更柔順 但也許就是因為3分鐘就能沖洗掉的關係 所以它的護髮效果跟真正的護髮產品比起來還是有些落差⋯ 適合懶人或沒什麼時間，但又想要護髮的人🥹🥹
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,感謝COSME讓我有機會體驗到潘婷的護髮精華素! 這款商品的外包裝是一般的軟管狀 商品本身的香味是清柚蒼蘭，但我主要是聞到蒼蘭的部分，是非常香的花香味 味道跟這系列的商品一樣，我同樣不太喜歡 但是!!!他的保濕效果真的非常好 我照說明的抹上髮尾並停留三分鐘，吹乾頭髮後發現原本的毛躁幾乎都消失了! 頭
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,洗完髮，當然別忘了護髮 護髮對於每天都必須洗頭的我來說 真的是必備的 畢竟每天都要洗、還要吹其實也是有點傷髮質的 輕盈修護護髮精華素 我覺得對油性頭皮的人來說真的很友善 一般的護髮產品在上髮完後手都很明顯的感覺油膩膩的 沖洗後地板也會油膩膩的 而且如果好死不死不小心碰到頭皮 那隔天肯定頭很快就油
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,這款有兩種 我是自購品加69購入 我買的是乾枯受損髮質用質地很輕 不是很厚重的修復乳 看著不怎樣 竟然是好用的 因為沖洗時不太會打結 所以這一點維持 但建議髮質不要太糟糕 使用會覺得好用😆 髮質太糟糕的話就得認真用個一兩週才會有感覺 我是這麼覺得啦😬 目前當做潤髮乳使用 之後會考慮買大
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,這款算是我在潘婷裡面最愛用的款式了 只要有朋友就到處去推薦那種 因為他是真的很好用！！！ 不過是以前出的紫色款那種🤣 用法也是很簡單 洗完頭後頭髮水分盡量壓乾當潤絲的方法做使用 等待三分鐘 我也不會刻意把頭包起來 就先洗澡 洗臉什麼的 最後再沖掉 而且在使用的過程當中 不會說抹了一堆還打結梳不開
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,很感謝 @cosme和 PANTENE 潘婷讓我有這個機會能夠體驗『3分鐘奇蹟輕盈修護護髮精華素』 試用品：180ml/瓶 【同正品規格（NT239）】 ▲產品訴求： 專為油頭與受損髮設計。 持久釋放清柚蒼蘭的香氣達48小時。 清爽不黏膩。 ▲主要成份： Ⓐ 創新液態微分子技術 Ⓑ 3
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,很幸運這次可以體驗到PANTENE潘婷333修護髮系列，一整套產品擺開就可以在家輕鬆享受養護髮療程，真的太療癒了~ PANTENE 潘婷「3分鐘奇蹟輕盈修護護髮精華素」是使用於洗髮露之後，操作方式跟潤髮乳一樣，不能貼近髮根，所以建議於耳下開始塗抹。我個人會在塗抹時以按壓方式加速吸收，讓霜狀精華素融於髮
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,首先感謝潘婷PANTENE及COSME 提供試用機會 本次使用的產品為： 3分鐘奇蹟輕盈修護洗髮露+輕盈修護護髮精華素+3秒吸收奇蹟髮油(茉莉山茶香) 因為都是同一系列 所以打算心得也一起寫分享給大家 首先是洗髮精 我非常不喜歡搓不出泡泡的洗髮精 根本不知道在洗什麼 也怕洗不乾淨 但這款算是很好起泡
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,先說～這條不是潤髮乳、而是「護髮素」喔！ 這個系列的洗髮精、護髮油、和這個護髮素都是走輕盈無重力感～我覺得很友善細軟髮的朋友們❤️ 護髮素擠出來不是那種油膩油潤質地、非常輕柔～ 香味很清雅、在洗髮後擠掉多餘水分、抹上適量護髮素等待兩三分鐘、再沖洗掉。 髮絲摸起來觸感不是滑滑的、只覺得柔順。 然後我
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,感謝cosme讓我抽中「PANTENE 潘婷」 「3分鐘奇蹟輕盈修護護髮精華素」 因我的髮質是受損嚴重、毛躁、自然捲 所以護髮對我來說十分重要，本身我是不喜歡護髮素太滑、太滋潤的質地，主要是不易沖洗、且地板都會很滑，雖然有些護髮後效果不錯，但就是要沖洗很久。 但這款「3分鐘奇蹟輕盈修護護髮精華素
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,4,(自購品) 加購購入 味道可以 人工香料 沒有過濃 當作一般潤髮乳可以 質地輕盈 沖洗乾淨 沒有殘留感 但是用完沒有比較厲害就是 通常我一月都會燙髮 這條用了幾天 覺得不是很夠力 髮尾因為乾燥 早上有打結 後來索性剪掉一小搓 眼不見為淨 不考慮購買正品 (寫完感覺我來
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,感謝@Cosme跟潘婷讓我有機會抽中 正貨洗髮精，護髮素，護髮精油得知中獎時超開心的 已經好久沒有中獎了😂😂😂 護髮素的規格是180ml開口處有用膠膜封住質地是白色的乳霜狀 我是屬於細軟髮又毛躁再加上有點自然捲的頭髮 而且我又有染髮 剛好收到這一罐護髮素 它專為油頭跟受損髮設計正好適合
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,很期待這次全新上市的3分鐘奇蹟輕盈修護系列，滿足油性扁塌受損髮既要修護又要輕盈的需求！ 本身雖然不是油性頭皮，但髮質細軟容易扁塌，有天生自然捲所以容易毛毛的，一收到商品就開始認真使用整個系列：3分鐘奇蹟輕盈修護洗髮露＋3分鐘奇蹟輕盈修護護髮精華素＋3秒吸收奇蹟髮油 這篇分享的是3分鐘奇蹟輕盈修護護
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,很開心這次能獲得cosme提供PANTENE 潘婷 3分鐘奇蹟輕盈修護護髮精華素， 因為自己的頭髮有染燙，所以還是需要護髮來維持，讓髮質不會那麼乾。 這款PANTENE 潘婷 3分鐘奇蹟輕盈修護護髮精華素，它擠出來是乳白霜狀質地， 味道上跟洗髮露一樣是花香味道，在調香上我覺得是很好聞的，不會過於甜膩，
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,這瓶潘婷「3分鐘奇蹟輕盈修護護髮精華素」真的有讓我驚豔到耶 老實說之前對這類快速護髮產品沒抱太大期望 但這款質地很棒 不會像有些護髮素那麼厚重黏膩 沖水的時候感覺頭髮瞬間滑順好多 而且它主打的「輕盈」是真的有做到 我的頭髮是細軟型的 用完不會塌 反而感覺髮絲輕盈又有光澤 修護效果也很
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,3分鐘奇蹟輕盈修護護髮精華素，擠出來的質地偏固態，但很好延展，介於罐裝髮膜和潤髮乳之間。 3分鐘就可以沖洗，很好沖乾淨，沖完浴室地板不會滑滑的，使用後吹頭髮，髮尾不糾結變得很好梳開，滋潤度中等，很符合品名輕盈修護，很適合毛躁髮在春夏使用，有潤澤感又不厚重。 味道很同系列洗髮精一樣的味道是清柚蒼蘭，
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,謝謝潘婷提供體驗3分鐘奇蹟輕盈修護護髮精華素， 我本身是長期染髮的人，所以髮尾容易乾燥打結，沒次洗髮一定要潤髮，每個禮拜我也會用護髮產品保養頭髮，3分鐘奇蹟輕盈修護護髮精華素真的是懶人福音，只要3分鐘就能快速吸收達到護髮柔順撫平毛躁，再也不用等待10分鐘的護髮就是省時，洗完頭護髮素上去，洗完身體再沖頭
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,我本身是細軟塌、偏乾性的髮質，而且有漂過頭髮，髮尾容易毛躁、打結。平常洗完頭如果沒有用護髮素，頭髮會變得很澀、難梳開。 這次使用潘婷的3分鐘奇蹟護髮精華素時，擠出來的質地比想像中更水潤，抹開的瞬間就能感受到滑順感很好延展。洗完頭髮後我習慣把水分先擰乾，再把護髮素塗抹在耳朵下面中段到髮尾的部分。當下
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,潘婷家的3分鐘系列精華素以前就用過好幾條了!XD 這次新出的是質地比以前用過的更輕盈 吸收速度真的挺快的 才剛抹上按摩一下就都被頭髮吃光光吸收了! 等待3分鐘就可以沖洗掉了! 以往用過的在沖洗過程中都需要一點時間 因為比較滋潤都要沖比較久才會有沖掉的感覺 但這款輕盈款真的感受有差 不需要花費太多時
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,「Pantene潘婷」這品牌系列的產品已經有許久未用了，畢竟現在洗.潤髮產品太多可選擇了，因為@cosme的關係，讓我有幸抽中正品的試用機會，覺得自己超級幸運、也很感謝! 「3分鐘奇蹟輕盈修護護髮精華素」這款外瓶身主色調是以金色為主，感覺有沙龍級視覺感，護髮素擠壓出來是白色乳液狀 味道是清柚蒼蘭香氣
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,4,感謝UR提供試用的機會，廠商很大方的提供洗（3分鐘奇蹟輕盈修護洗髮露）、護（3分鐘奇蹟輕盈修護護髮精華素）、亮（修護精華油3秒吸收奇蹟髮油）完整的一整組產品。我循序漸進的逐日增加試用的項目，用過洗髮露後，隔天我增用了護髮素的步驟，這篇換從護髮素開繼續。180ml管裝的護髮素是白色的乳霜狀，有著跟洗髮露
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,潘婷3分鐘奇蹟護髮精華素是專為油頭及受損髮設計，容量是180g，能搭配3分鐘奇蹟輕盈修護洗髮露使用會更有感 潘婷的護髮目前排名我心中第一，我每次洗頭都一定會護髮，護髮素都比洗髮精還快用完😆這款用量以頭髮長度區分，頭髮長度在肩上大概擠一個五十元硬幣（我目前長度），如果是之前長髮到腰時，我應該會擠到兩個
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,很開心能一次使用到整組的潘婷髮品~~~背面的成分和說明 提供給有興趣了解的人參考^^3分鐘奇蹟輕盈修護護髮精華素 包裝是巨大牙膏，狀擠出來是白色乳狀 我主要是塗抹在髮尾處，塗完髮絲非常滑順 雖然是乳狀 但一點都不厚重 (真的很厲害!!) 因為有創新液態微分子技術&搭配PRO-VB5精華 輕盈的
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,非常感謝@cosme和Pantene潘婷選中我，讓我有機會可以試用「3分鐘奇蹟輕盈修護護髮精華素」的機會，這瓶是潘婷家的明星熱門款之一！ 他們家的護髮產品我都有持續在使用，這次的新品主打「3分鐘修護受損髮」，像我這種容易毛躁、髮尾乾枯受損的人，用一次就能感受到柔順感提升。本身質地屬於白色奶霜狀，很滑順
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,3,感謝 cosme，讓我抽到試用 PANTENE 潘婷【3分鐘奇蹟修護系列產品】，總共有3樣：洗髮露、護髮精華素、修護精華油，此系列產品主打，針對油性受損髮質適用，可能要推這類新產品，所以剛開始拿到還疑惑了一下，因為我的髮質是細軟髮，頭皮偏乾，過於清潔會比較敏感的類型，想說針對油性頭皮會不會不適用?
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,5,感謝@cosme讓我幸運抽中試用。 這款護髮乳香味屬於濃郁型的，但不會刺鼻。是清新的柚子加小蒼蘭的味道，適合油性受損髮質使用。 本人是油性頭皮乾性髮質，細軟髮加自然捲，容易出汗，所以頭髮很容易到下午就緊貼頭皮看起來很油。 一般洗髮不搭配護髮乳使用，因為隔天看起來會很油，沒有蓬鬆感。 不過這款護膚乳洗完
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,6,商品的外觀如⬆️⬇️很高興抽中這次的試用品項： 潘婷 PANTENE 3分鐘奇蹟輕盈修護護髮精華素 裏頭質地為白色乳霜狀 味道很清香好聞、舒服（我喜歡的香味） 我抹在頭髮上會用髮梳 耐心將打結的頭髮梳開 這樣吸收也感覺更透澈 吹乾頭髮真的有較柔順 且香味還會殘留到隔天 整體來說是我會回購的 因為這價
PANTENE 潘婷,3分鐘奇蹟輕盈修護護髮精華素,2025/11,7,嗨嗨~換我又來分享囉~ 這次試用文遲到幾天~~ 因為兩光的管理室將我的包裹亂丟~~ 導致收到試用品~已經壓線了== 這次是一口氣~廠商超大器的~給了三瓶~ 分享的是PANTENE 潘婷「3分鐘奇蹟輕盈修護護髮精華素」~ 專用油頭與受損髮而設計，搭配一組的洗髮精+髮油~ 真的有調理我因為上個
